"red_algae","sugar_kelp","green_algae","soft_sediment","small_rocks","boulder_bedrock","remainder","row_sum","bull_kelp","kelp_crabs","SU","key","site","transect","depth","altitude","DVLlat","DVLlon","EucDIS","area"
7,18,7,5,4,8,1,50,22,0,1317,"4_4",4,4,-6.4008,1.33,47.62700918,-122.3894218,0.113127808,6.078754234
9,19,5,7,4,2,4,50,26,0,1318,"4_4",4,4,-5.51688,1.69,47.62700635,-122.3894119,0.144295053,9.814873632
7,16,6,7,4,5,5,50,25,0,1319,"4_4",4,4,-5.54736,1.11,47.62700397,-122.389395,0.17903489,4.234062464
11,15,4,6,5,6,3,50,31,0,1320,"4_4",4,4,-6.00456,1.67,47.62699725,-122.3893748,0.144295078,9.583943515
9,17,4,8,3,4,5,50,26,0,1321,"4_4",4,4,-6.43128,1.21,47.62700157,-122.389363,0.253270912,5.031321202
9,13,7,2,5,3,11,50,33,0,1322,"4_4",4,4,-6.18744,1.3,47.62700247,-122.3893524,0.120173606,5.807617534
5,19,5,4,4,3,10,50,23,0,1323,"4_4",4,4,-6.30936,1.09,47.62700253,-122.3893519,0.120173606,4.08285822
7,16,10,8,5,3,1,50,26,0,1324,"4_4",4,4,-5.334,1.5,47.6269996,-122.3893397,0.144295082,7.732035178
10,16,4,4,4,6,6,50,26,0,1325,"4_4",4,4,-4.54152,1.48,47.6270049,-122.3893227,0.200069279,7.527222157
5,15,7,2,7,7,7,50,23,0,1326,"4_4",4,4,-4.69392,1.25,47.62701312,-122.3893119,0.169691727,5.369468874
5,14,8,5,4,7,7,50,24,0,1327,"4_4",4,4,-4.69392,1.15,47.6270207,-122.3893003,0.169691717,4.544718455
5,12,7,6,5,6,9,50,25,0,1328,"4_4",4,4,-4.63296,1.05,47.62702773,-122.3892902,0.08951743,3.788697237
7,20,4,4,7,5,3,50,26,0,1329,"4_4",4,4,-4.63296,1.03,47.62703144,-122.3892836,0.126635414,3.645740498
8,13,6,6,5,10,2,50,19,0,1330,"4_4",4,4,-4.7244,0.73,47.62703379,-122.3892761,0,1.831289576
6,15,4,4,5,8,8,50,25,0,1331,"4_4",4,4,-4.7244,1.04,47.62703416,-122.389273,0.089517426,3.716875222
6,14,2,10,7,6,5,50,19,0,1332,"4_4",4,4,-4.45008,1.28,47.6270311,-122.3892803,0,5.630296194
1,1,2,5,2,0,39,50,14,15,1333,"5_1",5,1,-5.05968,1.19,47.62449,-122.3702,0,4.866371118
0,1,3,3,3,5,35,50,12,17,1334,"5_1",5,1,-5.42544,0.92,47.6244894,-122.370202,0,2.908619811
0,3,2,1,3,3,38,50,9,18,1335,"5_1",5,1,-5.42544,0.78,47.62448921,-122.3702036,0,2.090742312
1,1,0,3,2,3,40,50,18,19,1336,"5_1",5,1,-5.39496,0.79,47.6244926,-122.3702088,0.200003508,2.144694735
0,4,2,2,4,4,34,50,14,19,1337,"5_1",5,1,-5.27304,0.65,47.62449697,-122.3702181,0.080108227,1.451904383
0,4,5,3,2,2,34,50,17,19,1338,"5_1",5,1,-5.0292,0.86,47.62449864,-122.3702255,0.113186903,2.541605875
0,0,3,1,1,2,43,50,20,25,1339,"5_1",5,1,-4.99872,1.19,47.62450387,-122.3702399,0.126665544,4.866371118
1,2,5,3,1,1,37,50,11,22,1340,"5_1",5,1,-4.93776,1.24,47.62450574,-122.3702518,0.12666554,5.283901018
0,3,1,1,3,1,41,50,14,21,1341,"5_1",5,1,-5.334,0.96,47.62450814,-122.3702654,0.144359335,3.167041609
1,0,6,2,3,4,34,50,10,17,1342,"5_1",5,1,-5.42544,0.91,47.62451403,-122.3702772,0.056593441,2.845732592
0,1,5,4,3,2,35,50,23,20,1343,"5_1",5,1,-5.334,1.11,47.62451634,-122.3702854,0.08954973,4.234062464
0,2,2,2,5,4,35,50,4,16,1344,"5_1",5,1,-5.4864,1.04,47.62451959,-122.3702949,0.126665506,3.716875222
0,1,4,3,5,3,34,50,9,23,1345,"5_1",5,1,-5.66928,0.91,47.62452234,-122.3703086,0.089549719,2.845732592
1,2,4,2,2,1,38,50,15,15,1346,"5_1",5,1,-5.6388,1.02,47.62452423,-122.3703172,0.113186865,3.575293066
0,2,2,0,1,0,45,50,12,18,1347,"5_1",5,1,-5.9436,0.76,47.62452665,-122.3703276,0.11318686,1.984899342
0,0,4,3,1,3,39,50,11,13,1348,"5_1",5,1,-6.00456,0.81,47.62453039,-122.3703421,0.144359284,2.254661458
0,1,2,3,1,1,42,50,15,20,1349,"5_1",5,1,-5.97408,0.85,47.62453574,-122.3703554,0.144359269,2.482842407
0,3,3,2,2,3,37,50,16,14,1350,"5_1",5,1,-6.06552,0.75,47.62454091,-122.3703703,0.144359257,1.933008795
0,1,2,2,2,3,40,50,18,25,1351,"5_1",5,1,-6.12648,0.78,47.62454638,-122.3703826,0.144359244,2.090742312
0,4,2,5,3,5,31,50,12,17,1352,"5_1",5,1,-6.06552,0.69,47.62455099,-122.370393,0.089549673,1.636098644
1,1,0,3,1,7,37,50,14,26,1353,"5_1",5,1,-5.9436,0.89,47.62455946,-122.3704076,0.200003368,2.722020029
0,2,2,4,7,7,28,50,14,14,1354,"5_1",5,1,-5.85216,1,47.62456306,-122.3704172,0.089549656,3.436460079
0,2,0,3,2,4,39,50,16,26,1355,"5_1",5,1,-5.69976,1.1,47.62456477,-122.3704274,0.089549653,4.158116696
0,2,0,0,0,2,46,50,22,26,1356,"5_1",5,1,-5.57784,1.26,47.62456712,-122.3704383,0.113186802,5.455724022
1,3,4,1,2,1,38,50,16,13,1357,"5_1",5,1,-6.00456,0.79,47.6245716,-122.3704498,0.144359187,2.144694735
0,2,1,2,3,5,37,50,17,28,1358,"5_1",5,1,-6.00456,0.88,47.6245763,-122.3704624,0.089549632,2.661194685
0,2,3,4,1,3,37,50,13,19,1359,"5_1",5,1,-6.00456,0.96,47.62457924,-122.3704745,0.126665363,3.167041609
0,5,2,2,0,3,38,50,18,12,1360,"5_1",5,1,-6.03504,0.98,47.62458282,-122.3704874,0.144359159,3.30037626
1,2,1,6,3,2,35,50,16,24,1361,"5_1",5,1,-6.06552,1.12,47.62458628,-122.3705013,0.144359152,4.310695523
0,2,1,0,2,3,42,50,13,18,1362,"5_1",5,1,-6.4008,0.94,47.62458961,-122.3705162,0.144359145,3.036456126
0,4,1,2,1,0,42,50,16,18,1363,"5_1",5,1,-6.46176,0.83,47.62459234,-122.370524,0.089395634,2.367377349
0,1,5,5,3,5,31,50,13,11,1364,"5_1",5,1,-6.5532,0.95,47.62459581,-122.3705346,0.089549602,3.101405221
0,3,3,2,2,6,34,50,11,21,1365,"5_1",5,1,-6.61416,0.95,47.62459971,-122.3705449,0.113186753,3.101405221
0,2,4,3,2,2,37,50,13,23,1366,"5_1",5,1,-6.79704,0.86,47.62460347,-122.3705561,0.144359112,2.541605875
0,0,1,1,1,1,46,50,11,25,1367,"5_1",5,1,-6.79704,0.9,47.62460731,-122.3705669,0.089549585,2.783532664
0,3,2,1,7,3,34,50,15,22,1368,"5_1",5,1,-6.64464,1.17,47.62460556,-122.3705816,0.126665302,4.704170202
0,4,1,0,5,3,37,50,13,23,1369,"5_1",5,1,-6.43128,1.44,47.62460583,-122.3705854,0.039939227,7.12584362
0,2,2,2,1,2,41,50,13,17,1370,"5_1",5,1,-6.61416,1.32,47.62460635,-122.3705872,0.04005403,5.987688042
0,3,2,4,3,1,37,50,15,20,1371,"5_1",5,1,-7.0104,0.96,47.62460708,-122.3705933,0.040054029,3.167041609
0,4,7,1,5,1,32,50,15,21,1372,"5_1",5,1,-7.0104,0.95,47.62460783,-122.3705962,0.05659337,3.101405221
0,5,5,3,4,1,32,50,14,23,1373,"5_1",5,1,-7.13232,0.87,47.62461172,-122.3706065,0.144359092,2.601056634
1,2,1,0,7,0,39,50,11,30,1374,"5_1",5,1,-7.19328,0.84,47.6246163,-122.3706201,0.144359081,2.424766232
0,1,4,3,3,1,38,50,13,26,1375,"5_1",5,1,-7.25424,0.79,47.62462082,-122.3706343,0.14435907,2.144694735
1,3,1,2,4,3,36,50,10,23,1376,"5_1",5,1,-7.28472,0.81,47.62462482,-122.3706467,0.113186717,2.254661458
1,1,4,3,4,0,37,50,15,23,1377,"5_1",5,1,-7.3152,0.78,47.62462869,-122.3706602,0.144359051,2.090742312
0,2,4,0,4,2,38,50,14,21,1378,"5_1",5,1,-7.1628,0.91,47.62463252,-122.3706709,0.089549545,2.845732592
0,4,3,3,5,2,33,50,18,17,1379,"5_1",5,1,-7.10184,1,47.62463498,-122.370684,0.126665229,3.436460079
1,2,3,4,2,4,34,50,11,25,1380,"5_1",5,1,-7.13232,0.9,47.62464037,-122.3707,0.169780041,2.783532664
0,0,2,3,3,2,40,50,11,21,1381,"5_1",5,1,-7.25424,0.96,47.62464339,-122.3707176,0.165159557,3.167041609
0,2,5,1,4,3,35,50,16,20,1382,"5_1",5,1,-7.28472,1.06,47.62464441,-122.3707336,0.165159554,3.861206545
1,2,1,0,3,2,41,50,16,18,1383,"5_1",5,1,-7.52856,0.91,47.62464537,-122.3707501,0.165159551,2.845732592
0,2,2,3,0,1,42,50,11,20,1384,"5_1",5,1,-7.52856,1,47.62464816,-122.3707665,0.165159539,3.436460079
0,3,2,3,1,1,40,50,10,13,1385,"5_1",5,1,-7.68096,0.94,47.62465037,-122.3707817,0.113186678,3.036456126
1,1,6,3,3,3,33,50,13,24,1386,"5_1",5,1,-7.65048,1.03,47.62465337,-122.3707933,0.089549513,3.645740498
1,1,2,1,1,6,38,50,12,22,1387,"5_1",5,1,-7.58952,1.13,47.6246557,-122.3708074,0.126665179,4.388015875
0,0,1,4,1,2,42,50,19,21,1388,"5_1",5,1,-8.04672,0.76,47.62465851,-122.3708206,0.144358981,1.984899342
0,1,0,2,2,2,43,50,17,25,1389,"5_1",5,1,-7.98576,0.78,47.62466126,-122.3708343,0.080107977,2.090742312
2,1,5,1,3,1,37,50,6,12,1390,"5_1",5,1,-7.95528,0.86,47.62466282,-122.3708488,0.12666516,2.541605875
0,1,2,3,5,4,35,50,16,16,1391,"5_1",5,1,-7.9248,0.89,47.62466403,-122.3708632,0.16515949,2.722020029
2,2,2,7,6,3,28,50,11,28,1392,"5_1",5,1,-7.89432,0.8,47.62466522,-122.3708808,0.179098984,2.199334451
0,1,4,2,2,3,38,50,9,29,1393,"5_1",5,1,-7.89432,0.9,47.62466714,-122.3708954,0.144358959,2.783532664
1,1,0,4,1,3,40,50,19,24,1394,"5_1",5,1,-7.9248,0.79,47.62466982,-122.3709097,0.144358954,2.144694735
0,1,1,4,8,4,32,50,17,19,1395,"5_1",5,1,-7.83336,0.9,47.62466951,-122.3709123,0.039939225,2.783532664
1,1,2,5,2,1,38,50,12,25,1396,"5_1",5,1,-7.74192,1.2,47.62466793,-122.3709195,0.215534671,4.948502514
0,1,1,1,3,2,42,50,16,24,1397,"5_1",5,1,-8.13816,1.28,47.62466131,-122.3709383,0.089474839,5.630296194
0,3,4,2,4,2,35,50,8,16,1398,"5_1",5,1,-8.56488,1.05,47.62465746,-122.3709492,0.165159508,3.788697237
0,2,2,0,2,5,39,50,15,20,1399,"5_1",5,1,-8.6868,1.3,47.62465934,-122.3709703,0.165159501,5.807617534
1,0,4,3,3,2,37,50,24,19,1400,"5_1",5,1,-8.74776,1.5,47.62465818,-122.3709862,0.120161972,7.732035178
0,5,1,3,1,1,39,50,14,25,1401,"5_1",5,1,-9.35736,1.06,47.62465924,-122.3709957,0.144358977,3.861206545
0,1,2,1,2,3,41,50,18,20,1402,"5_1",5,1,-9.38784,1.18,47.62466363,-122.3710109,0.144199895,4.784927014
1,1,2,4,2,2,38,50,9,19,1403,"5_1",5,1,-9.7536,0.93,47.62466775,-122.3710223,0.144199891,2.972194322
0,2,3,3,4,2,36,50,17,25,1404,"5_1",5,1,-9.81456,0.98,47.62467456,-122.3710387,0.200163701,3.30037626
0,0,6,10,5,4,25,50,19,19,1405,"5_1",5,1,-9.84504,1.04,47.62467972,-122.3710535,0.144358928,3.716875222
0,2,2,4,1,3,38,50,13,18,1406,"5_1",5,1,-9.87552,1.14,47.62468256,-122.3710727,0.179098927,4.466023519
0,6,3,0,3,1,37,50,13,16,1407,"5_1",5,1,-9.87552,1.2,47.62468354,-122.3710859,0.165159426,4.948502514
0,1,3,4,2,4,36,50,19,20,1408,"5_1",5,1,-9.87552,1.27,47.62468431,-122.371104,0.204254403,5.542666462
1,1,6,1,5,1,35,50,13,23,1409,"5_1",5,1,-10.5156,0.73,47.62468381,-122.3711174,0.120161914,1.831289576
0,4,1,6,4,0,35,50,15,19,1410,"5_1",5,1,-10.54608,0.75,47.62468462,-122.371129,0.039939222,1.933008795
0,4,1,2,1,3,39,50,15,12,1411,"5_1",5,1,-10.45464,0.93,47.6246836,-122.3711406,0.120161916,2.972194322
1,1,4,2,2,1,39,50,15,21,1412,"5_1",5,1,-10.63752,0.91,47.6246834,-122.3711547,0.165159425,2.845732592
3,1,1,1,2,1,41,50,19,19,1413,"5_1",5,1,-10.60704,0.97,47.62468338,-122.3711579,0.089549459,3.233365288
1,2,4,3,1,1,38,50,14,25,1414,"5_2",5,2,-4.90728,1.12,47.624554,-122.370196,0,4.3106955232809
0,2,5,1,1,1,40,50,20,29,1415,"5_2",5,2,-4.99872,1.05,47.6245526183601,-122.370196955909,0.0400435171223241,3.78869723725861
0,2,4,4,5,2,33,50,9,24,1416,"5_2",5,2,-4.8768,1.14,47.6245517891282,-122.370198777477,0.040043518210848,4.46602351885831
1,4,3,0,6,2,34,50,14,30,1417,"5_2",5,2,-4.78536,1,47.6245539366924,-122.370205610656,0.0894428394690204,3.43646007914613
0,1,3,2,6,3,35,50,10,31,1418,"5_2",5,2,-4.78536,0.53,47.6245587544349,-122.370215587834,0.144276022342162,0.965301636232147
0,2,4,2,5,2,35,50,14,24,1419,"5_2",5,2,-4.75488,0.87,47.6245632655597,-122.370223697399,0.0894428286731193,2.6010566339057
0,1,1,3,2,4,39,50,12,20,1420,"5_2",5,2,-4.60248,0.99,47.6245646459595,-122.370228981601,0.0566194302798438,3.36807452357112
0,1,4,3,3,0,39,50,10,12,1421,"5_2",5,2,-4.69392,0.93,47.6245690341892,-122.370237592143,0.11323885279113,2.97219432245349
0,4,4,1,1,1,39,50,15,19,1422,"5_2",5,2,-4.81584,0.71,47.6245725013257,-122.370246839958,0.113238846853652,1.73231952589756
0,0,1,2,1,2,44,50,16,26,1423,"5_2",5,2,-4.51104,0.91,47.6245764600426,-122.370254083864,0.144275991566484,2.84573259154091
0,2,2,1,2,0,43,50,11,16,1424,"5_2",5,2,-4.45008,0.93,47.6245820759833,-122.370263924746,0.113238829900954,2.97219432245349
0,2,0,3,0,3,42,50,15,20,1425,"5_2",5,2,-4.32816,0.96,47.6245847151278,-122.370268754016,0.0399498563149661,3.16704160894107
0,4,2,0,2,1,41,50,13,14,1426,"5_2",5,2,-4.20624,1.2,47.6245890114962,-122.370276180263,0.0894428053402265,4.94850251397042
0,2,4,2,1,1,40,50,13,17,1427,"5_2",5,2,-4.1148,1.33,47.6245921409812,-122.370285245737,0.113238811698133,6.07875423400159
0,1,2,2,3,2,40,50,13,18,1428,"5_2",5,2,-4.63296,0.96,47.6245959147354,-122.370296361165,0.113238805328471,3.16704160894107
1,3,2,4,4,1,35,50,14,27,1429,"5_2",5,2,-4.54152,1,47.6245987984301,-122.370306428593,0.0895683177661735,3.43646007914613
2,2,6,2,6,3,29,50,15,19,1430,"5_2",5,2,-4.69392,0.76,47.6246023884617,-122.37031517543,0.0894427956182798,1.9848993417148
0,6,3,1,3,3,34,50,23,20,1431,"5_2",5,2,-4.7244,0.72,47.6246034907974,-122.370329386971,0.126673475268165,1.78146090502935
0,4,3,2,2,5,34,50,10,19,1432,"5_2",5,2,-4.572,0.93,47.624606804005,-122.370340821035,0.113238784672894,2.97219432245349
1,4,3,0,3,2,37,50,13,24,1433,"5_2",5,2,-4.51104,1.02,47.624610331969,-122.370352938417,0.113238779354501,3.57529306634363
1,3,1,3,1,4,37,50,17,22,1434,"5_2",5,2,-4.60248,0.98,47.6246089788828,-122.370364689278,0.126673461443858,3.30037626001194
0,1,4,2,0,2,41,50,16,18,1435,"5_2",5,2,-4.54152,0.92,47.6246073489726,-122.370379127365,0.144405652554869,2.90861981098928
0,1,1,4,3,6,35,50,11,25,1436,"5_2",5,2,-4.572,1.12,47.6246078070392,-122.370391288952,0.126673463968816,4.3106955232809
0,1,3,7,2,0,37,50,18,21,1437,"5_2",5,2,-5.0292,0.81,47.6246100154309,-122.370400991699,0.113238778920734,2.25466145792777
0,2,3,1,2,1,41,50,9,16,1438,"5_2",5,2,-5.0292,1,47.6246115783132,-122.370414884603,0.144405641241684,3.43646007914613
0,1,3,3,4,2,37,50,12,14,1439,"5_2",5,2,-5.21208,0.88,47.6246130195406,-122.370423038373,0.120130428631418,2.66119468529076
0,1,3,0,2,2,42,50,15,31,1440,"5_2",5,2,-5.1816,1.01,47.6246095784777,-122.370437065733,0.120130435452292,3.50553292673697
0,0,6,4,2,7,31,50,16,15,1441,"5_2",5,2,-5.334,0.78,47.6246166679196,-122.370447135001,0.159799415048346,2.0907423121525
0,1,5,7,3,3,31,50,18,18,1442,"5_2",5,2,-5.334,0.78,47.6246226835794,-122.37045378768,0.12643673258535,2.0907423121525
0,1,3,3,0,4,39,50,22,18,1443,"5_2",5,2,-5.334,0.79,47.624624891971,-122.370463490426,0.0566193734113011,2.1446947353951
0,2,4,3,1,0,40,50,14,19,1444,"5_2",5,2,-5.334,0.79,47.6246276838045,-122.37047237356,0.11323874695468,2.1446947353951
1,0,2,2,2,1,42,50,14,17,1445,"5_2",5,2,-5.334,0.84,47.624629093998,-122.370482212602,0.0895682654153819,2.42476623184551
1,1,4,3,2,5,34,50,11,15,1446,"5_2",5,2,-5.334,0.83,47.6246324692732,-122.370490276121,0.144275889962547,2.36737734852377
1,2,6,2,1,4,34,50,15,17,1447,"5_2",5,2,-5.334,0.85,47.6246366117127,-122.370499888617,0.113238729968706,2.48284240718308
0,0,2,1,5,4,38,50,12,20,1448,"5_2",5,2,-5.334,0.85,47.624639955954,-122.370509637409,0.0566193628210552,2.48284240718308
0,0,2,0,2,3,43,50,18,19,1449,"5_2",5,2,-5.334,0.84,47.6246434541243,-122.370517199952,0.0894427574532404,2.42476623184551
0,3,2,2,1,0,42,50,22,21,1450,"5_2",5,2,-5.334,0.78,47.6246485797246,-122.37052280463,0.0894427528594469,2.0907423121525
0,2,3,3,3,1,38,50,13,20,1451,"5_2",5,2,-5.334,0.83,47.6246480869041,-122.370531048651,0.0400434528556178,2.36737734852377
0,2,2,2,1,2,41,50,13,24,1452,"5_2",5,2,-5.334,0.81,47.624651768797,-122.370540979783,0.113238703697438,2.25466145792777
0,5,2,4,1,2,36,50,16,25,1453,"5_2",5,2,-5.334,0.82,47.624654621458,-122.370552732484,0.126673349280542,2.31067575721786
0,3,2,6,4,3,32,50,12,19,1454,"5_2",5,2,-5.36448,0.81,47.6246581183882,-122.370566535138,0.169858040349594,2.25466145792777
1,0,4,1,6,6,32,50,13,17,1455,"5_2",5,2,-5.334,0.81,47.6246621068988,-122.370578333883,0.11323868532207,2.25466145792777
0,1,4,7,3,6,29,50,14,20,1456,"5_2",5,2,-5.334,0.81,47.6246659414805,-122.370592318878,0.144405497796547,2.25466145792777
0,2,2,2,2,4,38,50,13,20,1457,"5_2",5,2,-5.334,0.76,47.6246688239352,-122.370608626418,0.144405489986853,1.9848993417148
0,3,2,4,1,3,37,50,13,20,1458,"5_2",5,2,-5.334,0.7,47.6246736714714,-122.370623158436,0.178885457000928,1.6838654387816
0,1,4,3,3,2,37,50,12,22,1459,"5_2",5,2,-4.75488,1.07,47.6246817118003,-122.37063714527,0.113238649244161,3.9344031446144
0,1,1,3,4,4,37,50,16,16,1460,"5_2",5,2,-4.60248,1.04,47.6246859448611,-122.370654182173,0.169857963956498,3.71687522160445
1,3,4,0,7,4,31,50,15,12,1461,"5_2",5,2,-4.45008,0.85,47.6246876914661,-122.370670443668,0.144275787242775,2.48284240718308
0,0,2,2,1,5,40,50,12,25,1462,"5_2",5,2,-4.29768,0.81,47.6246939827098,-122.370680649232,0.144275777696767,2.25466145792777
0,0,4,2,1,2,41,50,13,19,1463,"5_2",5,2,-4.20624,0.79,47.6246957305549,-122.370690670615,0.0895681512932857,2.1446947353951
0,3,3,1,2,2,39,50,16,21,1464,"5_2",5,2,-4.20624,0.75,47.6247002714734,-122.370703335019,0.169857926404746,1.9330087945197
0,4,2,2,2,3,37,50,10,20,1465,"5_2",5,2,-4.35864,0.7,47.6247024488313,-122.370714723038,0.113238611849547,1.6838654387816
0,0,3,1,4,0,42,50,13,21,1466,"5_2",5,2,-4.54152,0.77,47.6247069587161,-122.370729072714,0.126436652313369,2.03747718092574
0,0,3,2,2,0,43,50,11,14,1467,"5_2",5,2,-4.51104,1.14,47.6247104246125,-122.370744560641,0.179136252518681,4.46602351885831
1,1,1,5,1,2,39,50,14,24,1468,"5_2",5,2,-4.66344,1.19,47.6247139215427,-122.370758363295,0.179136240575242,4.86637111807883
0,4,3,2,2,4,35,50,9,21,1469,"5_2",5,2,-4.81584,1.08,47.6247170497876,-122.370773668881,0.179136229639429,4.00828703631604
0,3,2,3,1,1,40,50,13,30,1470,"5_2",5,2,-5.05968,0.88,47.6247168635849,-122.370783780514,0.126673196390512,2.66119468529076
0,2,1,4,3,4,36,50,14,22,1471,"5_2",5,2,-5.0292,0.95,47.6247189478414,-122.37080022435,0.144405357690483,3.10140522142938
0,2,3,1,1,4,39,50,14,14,1472,"5_2",5,2,-5.05968,0.86,47.6247243179919,-122.370811067186,0.164816359365007,2.54160587453648
1,1,3,1,5,3,36,50,10,27,1473,"5_2",5,2,-5.05968,0.77,47.6247315601226,-122.370825190316,0.178885351024537,2.03747718092574
1,2,2,5,2,2,36,50,12,16,1474,"5_2",5,2,-4.96824,0.73,47.6247374516472,-122.370838584084,0.0894426681527924,1.83128957617697
0,2,3,4,1,4,36,50,17,19,1475,"5_2",5,2,-4.81584,0.77,47.6247436199958,-122.370849290625,0.126673130977141,2.03747718092574
0,3,1,4,0,0,42,50,8,25,1476,"5_2",5,2,-4.7244,0.9,47.6247436783432,-122.370864640415,0.126673130753719,2.78353266410836
0,0,1,3,2,3,41,50,15,17,1477,"5_2",5,2,-4.75488,0.96,47.6247399604564,-122.370881355002,0.165156515248674,3.16704160894107
1,3,3,1,2,2,38,50,13,25,1478,"5_2",5,2,-4.78536,0.85,47.624742167608,-122.370897297861,0.169857811983389,2.48284240718308
0,0,5,3,3,4,35,50,7,20,1479,"5_2",5,2,-4.66344,0.93,47.6247461548786,-122.370915336718,0.179136127453753,2.97219432245349
1,3,3,0,0,1,42,50,13,16,1480,"5_2",5,2,-4.63296,1.09,47.6247490981608,-122.370934513825,0.179136119125167,4.08285822003351
0,1,0,3,1,3,42,50,11,15,1481,"5_2",5,2,-4.84632,0.88,47.6247515200688,-122.370951140002,0.113238524308889,2.66119468529076
1,5,2,2,4,6,30,50,11,15,1482,"5_2",5,2,-4.7244,1.17,47.6247531437788,-122.370967902474,0.204240518545873,4.70417020234313
0,2,3,3,1,1,40,50,12,22,1483,"5_2",5,2,-4.99872,1.13,47.6247598335015,-122.370981159945,0.178885297344982,4.38801587506169
0,2,2,7,2,1,36,50,16,21,1484,"5_2",5,2,-5.15112,1.23,47.6247651415844,-122.370995373326,0.169857748104288,5.19902045374018
0,2,6,4,5,2,31,50,15,17,1485,"5_2",5,2,-5.69976,1.06,47.6247683318969,-122.371007308367,0.0895680264287244,3.86120654492859
0,2,4,2,2,3,37,50,17,26,1486,"5_2",5,2,-6.06552,0.94,47.6247706011161,-122.371019880681,0.144405222174378,3.03645612593352
0,0,0,3,2,4,41,50,17,19,1487,"5_2",5,2,-6.21792,1.16,47.6247700151943,-122.371033180518,0.126673065350409,4.62410068249903
1,2,2,3,4,5,33,50,15,13,1488,"5_2",5,2,-6.61416,1.13,47.6247693672049,-122.3710498509,0.0800867381964198,4.38801587506169
1,0,1,2,1,0,45,50,22,17,1489,"5_2",5,2,-7.37616,0.73,47.6247701927167,-122.371066749668,0.179136045844965,1.83128957617697
0,1,0,3,7,4,35,50,12,16,1490,"5_2",5,2,-7.25424,0.99,47.6247708655396,-122.371079594573,0.169857732634817,3.36807452357112
0,0,3,0,2,5,40,50,14,17,1491,"5_2",5,2,-7.25424,1.11,47.6247688979779,-122.371093850319,0.20021684372156,4.23406246351595
0,0,0,1,4,1,44,50,15,31,1492,"5_2",5,2,-7.25424,1.21,47.6247721789116,-122.371113209767,0.200236808624361,5.03132120187785
0,3,2,5,1,4,35,50,6,23,1493,"5_3",5,3,-4.81584,0.92,47.6246178900595,-122.370218048001,0.0566194402271117,2.90861981098928
0,2,4,1,1,3,39,50,17,24,1494,"5_3",5,3,-4.75488,0.89,47.6246212653346,-122.37022611153,0.113238872655914,2.72202002869165
0,3,2,4,2,1,38,50,21,26,1495,"5_3",5,3,-4.75488,0.82,47.6246239032391,-122.370237180926,0.113238868685219,2.31067575721786
0,2,1,2,3,2,40,50,13,12,1496,"5_3",5,3,-4.7244,0.82,47.6246248839199,-122.370245653342,0.079899715946838,2.31067575721786
0,2,3,0,0,5,40,50,5,14,1497,"5_3",5,3,-4.63296,0.93,47.6246258956344,-122.370252440485,0.0798997169462765,2.97219432245349
0,1,2,3,2,3,39,50,14,12,1498,"5_3",5,3,-4.69392,0.87,47.624627428723,-122.370261778561,0.0566194319083479,2.6010566339057
1,2,2,4,2,2,37,50,7,23,1499,"5_3",5,3,-4.66344,0.87,47.6246283783699,-122.370271936252,0.0895683745303155,2.6010566339057
0,3,2,1,1,2,41,50,13,20,1500,"5_3",5,3,-4.69392,0.78,47.6246305867616,-122.37028163901,0.113238856709978,2.0907423121525
0,3,2,2,2,1,40,50,8,19,1501,"5_3",5,3,-4.63296,0.83,47.6246342686545,-122.370291570155,0.113238849924826,2.36737734852377
1,1,2,1,0,0,45,50,17,18,1502,"5_3",5,3,-4.63296,0.82,47.6246372442106,-122.370302821891,0.126673546820554,2.31067575721786
0,1,1,5,1,2,40,50,20,26,1503,"5_3",5,3,-4.63296,0.85,47.6246403116279,-122.370315257925,0.144275991958999,2.48284240718308
1,2,1,3,3,2,38,50,18,18,1504,"5_3",5,3,-4.63296,0.86,47.6246415368588,-122.370328968505,0.126673536115339,2.54160587453648
1,3,3,3,3,1,36,50,14,16,1505,"5_3",5,3,-4.66344,0.91,47.6246428849848,-122.370342178108,0.144405726237251,2.84573259154091
0,0,2,5,3,3,37,50,9,20,1506,"5_3",5,3,-4.63296,0.91,47.6246472111469,-122.370354159208,0.113238826295008,2.84573259154091
0,3,3,0,2,1,41,50,8,33,1507,"5_3",5,3,-4.63296,0.93,47.6246504324932,-122.37036440899,0.0895683365774114,2.97219432245349
0,4,6,4,5,7,24,50,12,16,1508,"5_3",5,3,-4.63296,0.93,47.6246528246075,-122.370376480341,0.113238816174982,2.97219432245349
0,2,2,4,2,1,39,50,15,22,1509,"5_3",5,3,-4.69392,0.94,47.6246580408291,-122.370389509442,0.126436760423317,3.03645612593352
0,4,2,2,2,3,37,50,7,27,1510,"5_3",5,3,-4.60248,0.96,47.6246593281275,-122.370399849474,0.165156969106338,3.16704160894107
0,1,2,3,3,5,36,50,11,19,1511,"5_3",5,3,-4.75488,0.88,47.6246655275099,-122.370408870754,0.203646337555041,2.66119468529076
0,7,6,5,4,4,24,50,12,23,1512,"5_3",5,3,-4.78536,0.88,47.6246710205555,-122.370419212625,0.113238783054244,2.66119468529076
1,1,4,1,0,2,41,50,13,25,1513,"5_3",5,3,-4.60248,0.91,47.6246771578704,-122.370431604453,0.17888556826957,2.84573259154091
