red_algae,sugar_kelp,green_algae,soft_sediment,small_rocks,boulder_bedrock,remainder,row_sum,bull_kelp,kelp_crabs,SU,key,site,transect,depth,altitude,DVLlat,DVLlon,EucDIS,area
7,6,6,8,8,7,8,50,5,6,1150,4_2,4,2,-9.35736,1,47.62692594,-122.3894288,0.040057804,3.436460079
7,9,7,8,6,9,4,50,6,7,1151,4_2,4,2,-9.6012,0.88,47.62692298,-122.3894199,0.056563868,2.661194685
7,8,7,8,7,6,7,50,6,8,1152,4_2,4,2,-9.81456,0.75,47.62692161,-122.3894131,0.05656387,1.933008795
8,8,8,8,7,7,4,50,7,8,1153,4_2,4,2,-9.78408,0.94,47.62691869,-122.3894069,0.079870977,3.036456126
6,6,8,7,9,7,7,50,6,9,1154,4_2,4,2,-9.72312,1.03,47.6269158,-122.3893975,0.165132975,3.645740498
5,6,8,6,7,7,11,50,8,8,1155,4_2,4,2,-9.78408,0.97,47.6269153,-122.3893833,0.089353241,3.233365288
7,9,6,7,7,8,6,50,9,7,1156,4_2,4,2,-9.93648,0.89,47.62691286,-122.3893761,0.089517364,2.722020029
7,9,9,7,5,6,7,50,6,7,1157,4_2,4,2,-9.87552,1.16,47.62690886,-122.3893637,0.179034743,4.624100682
6,6,7,6,7,8,10,50,6,7,1158,4_2,4,2,-10.02792,1.05,47.62690799,-122.3893527,0.126635332,3.788697237
7,6,8,8,8,7,6,50,7,7,1159,4_2,4,2,-9.96696,1.11,47.62690701,-122.3893394,0.120173478,4.234062464
9,8,7,6,8,7,5,50,6,6,1160,4_2,4,2,-9.72312,1.02,47.62691388,-122.3893277,0.126635325,3.575293066
5,8,7,5,7,7,11,50,9,8,1161,4_2,4,2,-9.906,0.71,47.62691712,-122.3893188,0.089517368,1.732319526
10,6,6,7,5,6,10,50,7,6,1162,4_2,4,2,-9.72312,0.89,47.62691764,-122.3893113,0.080115642,2.722020029
7,7,9,8,5,7,7,50,8,6,1163,4_2,4,2,-9.63168,1.13,47.6269202,-122.389299,0.04005782,4.388015875
7,8,7,8,8,9,3,50,7,6,1164,4_2,4,2,-9.41832,1.33,47.6269196,-122.389301,0.089517367,6.078754234
6,8,7,7,8,8,6,50,7,7,1165,4_3,4,3,-7.74192,1.03,47.62700958,-122.3899144,0,3.645740498
8,9,8,6,6,7,6,50,5,7,1166,4_3,4,3,-7.1628,1.24,47.627014,-122.389908,0.178706405,5.283901018
6,6,6,8,7,6,11,50,5,8,1167,4_3,4,3,-7.3152,0.97,47.62701689,-122.3899082,0.056563814,3.233365288
8,5,6,9,8,7,7,50,7,6,1168,4_3,4,3,-7.22376,1.08,47.62701785,-122.3899063,0,4.008287036
6,7,7,7,8,8,7,50,6,8,1169,4_3,4,3,-7.25424,0.73,47.62702166,-122.3899019,0.056563813,1.831289576
7,8,8,5,7,6,9,50,7,7,1170,4_3,4,3,-6.97992,0.86,47.62702332,-122.3899002,0.040057729,2.541605875
8,7,7,6,6,8,8,50,5,8,1171,4_3,4,3,-6.97992,0.75,47.62702584,-122.3898943,0.126635053,1.933008795
9,7,7,9,9,5,4,50,7,6,1172,4_3,4,3,-6.94944,0.6,47.62702784,-122.3898867,0.089517198,1.237125628
9,8,8,7,6,7,5,50,6,6,1173,4_3,4,3,-6.76656,0.73,47.62702848,-122.3898782,0.089517198,1.831289576
8,8,8,6,6,7,7,50,7,7,1174,4_3,4,3,-6.67512,0.94,47.62702769,-122.3898726,0.056563811,3.036456126
6,8,7,7,6,8,8,50,6,10,1175,4_3,4,3,-6.67512,1,47.627028,-122.38987,0.039935487,3.436460079
7,5,6,7,7,8,10,50,8,7,1176,4_3,4,3,-6.58368,1.04,47.62702931,-122.389859,0.080115454,3.716875222
8,7,6,8,8,10,3,50,7,5,1177,4_3,4,3,-6.7056,0.82,47.62702906,-122.3898519,0.080115458,2.310675757
7,7,6,8,8,8,6,50,8,8,1178,4_3,4,3,-6.33984,1.06,47.62703066,-122.3898414,0.089517203,3.861206545
7,7,8,7,7,8,6,50,8,8,1179,4_3,4,3,-6.27888,1.02,47.62703237,-122.3898332,0.040057728,3.575293066
8,6,7,9,8,8,4,50,7,8,1180,4_3,4,3,-6.30936,0.83,47.6270317,-122.3898266,0.056563812,2.367377349
7,8,6,8,6,8,7,50,7,6,1181,4_3,4,3,-6.2484,0.85,47.62703126,-122.389821,0.0893532,2.482842407
7,6,8,6,8,7,8,50,7,7,1182,4_3,4,3,-6.096,0.98,47.62702943,-122.3898119,0,3.30037626
6,7,8,9,7,6,7,50,8,8,1183,4_3,4,3,-6.00456,0.9,47.62702891,-122.3898009,0.089517213,2.783532664
9,7,9,8,8,8,1,50,8,6,1184,4_3,4,3,-6.00456,0.78,47.62702897,-122.3897912,0.089353204,2.090742312
7,7,7,7,6,8,8,50,7,7,1185,4_3,4,3,-6.00456,1.02,47.62702589,-122.3897834,0.169691454,3.575293066
8,6,6,6,6,7,11,50,7,7,1186,4_3,4,3,-6.00456,1.33,47.62702248,-122.3897722,0.179034451,6.078754234
7,6,8,7,8,7,7,50,7,9,1187,4_3,4,3,-6.18744,0.95,47.62702239,-122.3897575,0.089353208,3.101405221
7,9,5,7,5,6,11,50,8,6,1188,4_3,4,3,-6.15696,0.81,47.62702366,-122.389753,0.089353207,2.254661458
6,6,7,8,9,7,7,50,6,7,1189,4_3,4,3,-6.096,0.87,47.62701941,-122.3897427,0.089353208,2.601056634
7,9,5,8,6,7,8,50,8,7,1190,4_3,4,3,-6.61416,0.45,47.62701789,-122.3897401,0,0.695883166
6,6,9,7,8,7,7,50,7,7,1191,4_3,4,3,-6.49224,1.03,47.62701269,-122.3897317,0.080115505,3.645740498
5,8,7,8,6,6,10,50,6,6,1192,4_3,4,3,-6.46176,1.19,47.62701129,-122.3897189,0.080115509,4.866371118
8,6,9,6,6,8,7,50,8,7,1193,4_3,4,3,-6.61416,0.95,47.62701277,-122.3897095,0.16513274,3.101405221
9,7,7,8,6,8,5,50,6,7,1194,4_3,4,3,-6.5532,0.69,47.62701371,-122.3897017,0.089517249,1.636098644
7,6,7,7,7,7,9,50,8,7,1195,4_3,4,3,-6.52272,0.84,47.6270109,-122.3896977,0,2.424766232
6,7,7,6,6,9,9,50,7,7,1196,4_3,4,3,-6.5532,1.06,47.62700475,-122.389688,0.178706432,3.861206545
7,7,6,6,8,7,9,50,8,9,1197,4_3,4,3,-6.67512,1.22,47.62700275,-122.3896771,0.120173293,5.114827182
6,6,10,7,6,8,7,50,9,8,1198,4_3,4,3,-6.82752,1.04,47.62700354,-122.3896644,0.120173295,3.716875222
8,7,6,7,7,7,8,50,5,8,1199,4_3,4,3,-6.79704,0.9,47.62700463,-122.3896522,0.089517268,2.783532664
8,8,6,7,7,6,8,50,5,9,1200,4_3,4,3,-6.79704,1.01,47.62700221,-122.3896418,0.056563839,3.505532927
7,8,7,7,7,6,8,50,6,9,1201,4_3,4,3,-6.76656,0.91,47.62700131,-122.389634,0.113127683,2.845732592
8,6,5,8,7,6,10,50,8,8,1202,4_3,4,3,-6.76656,0.95,47.62699923,-122.389627,0.22625537,3.101405221
7,7,9,7,5,9,6,50,8,7,1203,4_3,4,3,-6.67512,1.32,47.62699349,-122.38962,0.079870976,5.987688042
8,6,7,8,6,7,8,50,8,10,1204,4_3,4,3,-6.67512,1.14,47.62699334,-122.3896059,0.200288891,4.466023519
9,7,7,8,6,9,4,50,7,8,1205,4_3,4,3,-6.73608,1.32,47.62698843,-122.3895981,0.144294861,5.987688042
6,7,10,7,8,8,4,50,7,6,1206,4_3,4,3,-6.67512,0.74,47.62699669,-122.38959,0.144294847,1.881805539
8,5,9,8,7,8,5,50,8,7,1207,4_3,4,3,-6.37032,0.9,47.62699721,-122.3895826,0.039935488,2.783532664
7,7,8,8,9,8,3,50,7,6,1208,4_3,4,3,-6.15696,0.9,47.62700054,-122.3895791,0.039935489,2.783532664
6,7,7,6,8,8,8,50,7,8,1209,4_3,4,3,-5.97408,0.92,47.62700208,-122.3895692,0.080115549,2.908619811
7,6,8,6,6,6,11,50,8,8,1210,4_3,4,3,-5.97408,1.08,47.62700027,-122.3895661,0.039935489,4.008287036
6,7,6,8,5,8,10,50,6,7,1211,4_3,4,3,-6.00456,1.07,47.62699871,-122.3895608,0.126635198,3.934403145
8,5,7,8,6,8,8,50,8,8,1212,4_3,4,3,-6.06552,0.97,47.62699968,-122.3895556,0.056563848,3.233365288
7,8,8,8,6,8,5,50,7,6,1213,4_3,4,3,-6.03504,0.84,47.62699931,-122.3895496,0.291557934,2.424766232
7,9,6,6,8,7,7,50,5,8,1214,4_3,4,3,-6.03504,0.82,47.62700126,-122.38953,0.144294852,2.310675757
7,7,9,8,6,6,7,50,9,8,1215,4_3,4,3,-6.12648,1.22,47.62699606,-122.3895124,0.200069003,5.114827182
5,7,6,9,7,7,9,50,8,8,1216,4_3,4,3,-6.18744,1.42,47.62699547,-122.3894928,0.080115575,6.929278104
7,8,5,6,5,8,11,50,7,7,1217,4_3,4,3,-6.33984,0.98,47.62700126,-122.389484,0.120173352,3.30037626
6,8,6,5,7,6,12,50,7,8,1218,4_3,4,3,-6.4008,1.1,47.62700101,-122.3894769,0.179034607,4.158116696
6,8,7,7,7,8,7,50,7,9,1219,4_3,4,3,-6.46176,1.03,47.62700028,-122.3894616,0.165132867,3.645740498
7,6,7,7,5,8,10,50,7,6,1220,4_3,4,3,-6.46176,0.83,47.62700157,-122.3894446,0.165132868,2.367377349
7,6,7,7,6,6,11,50,6,8,1221,4_3,4,3,-6.46176,0.74,47.62700223,-122.3894328,0.080115574,1.881805539
8,7,8,7,8,6,6,50,7,5,1222,4_3,4,3,-6.15696,1.23,47.6269973,-122.3894191,0.144294885,5.199020454
8,7,9,6,6,7,7,50,7,6,1223,4_3,4,3,-6.49224,0.84,47.62699382,-122.3894085,0.040057795,2.424766232
7,7,6,7,5,7,11,50,6,7,1224,4_3,4,3,-6.15696,1.23,47.62698905,-122.3893964,0.056563862,5.199020454
6,5,6,8,5,5,15,50,8,8,1225,4_3,4,3,-6.03504,1.27,47.6269847,-122.3893839,0.113127734,5.542666462
6,9,8,7,8,6,6,50,8,7,1226,4_3,4,3,-6.46176,0.81,47.6269826,-122.3893801,0.056563869,2.254661458
5,6,7,6,8,10,8,50,8,6,1227,4_3,4,3,-6.2484,1.06,47.62698187,-122.3893831,0.233386562,3.861206545
8,6,5,8,6,7,10,50,7,8,1228,4_3,4,3,-6.58368,1.07,47.62697835,-122.3893698,0.204231607,3.934403145
7,7,7,6,7,7,9,50,8,7,1229,4_3,4,3,-6.97992,1.1,47.62697052,-122.3893558,0.126635313,4.158116696
8,6,5,8,7,7,9,50,5,7,1230,4_3,4,3,-7.22376,1.46,47.62696093,-122.3893414,0.080115655,7.325158305
7,9,6,6,8,7,7,50,7,8,1231,4_3,4,3,-7.4676,1.44,47.6269613,-122.389329,0.144294975,7.12584362
7,8,7,8,9,8,3,50,7,6,1232,4_3,4,3,-7.34568,1.47,47.62696132,-122.3893166,0.04005783,7.425846585
8,6,7,6,9,7,7,50,7,7,1233,4_3,4,3,-7.52856,1.17,47.6269623,-122.3893114,0.179034764,4.704170202
7,7,8,8,7,6,7,50,6,7,1234,4_3,4,3,-7.52856,1.28,47.6269623,-122.3893114,0.179034769,5.630296194
6,9,6,5,7,7,10,50,7,7,1235,4_3,4,3,-7.62,1.18,47.62696122,-122.3893052,0.120173492,4.784927014
8,8,9,10,7,6,2,50,6,6,1236,4_3,4,3,-7.52856,1.15,47.62696046,-122.3892931,0.144294984,4.544718455
7,7,6,6,6,6,12,50,7,7,1237,4_3,4,3,-7.80288,0.88,47.62695736,-122.3892885,0,2.661194685
7,6,7,9,7,9,5,50,6,8,1238,4_3,4,3,-7.7724,0.89,47.62695736,-122.3892885,0,2.722020029
7,7,7,9,9,7,4,50,8,5,1239,4_3,4,3,-7.7724,0.85,47.62695797,-122.3892865,0.120173505,2.482842407
6,7,7,7,7,7,9,50,8,10,1240,4_3,4,3,-7.98576,0.74,47.62695732,-122.3892858,0.040057833,1.881805539
7,8,7,6,6,7,9,50,7,9,1241,4_3,4,3,-7.95528,0.96,47.62695466,-122.3892867,0.03993549,3.167041609
9,6,9,5,7,7,7,50,6,6,1242,4_3,4,3,-7.95528,0.94,47.62695466,-122.3892867,0.080115675,3.036456126
8,6,8,7,4,7,10,50,7,8,1243,4_3,4,3,-7.95528,0.98,47.62695255,-122.3892829,0.164687955,3.30037626
9,6,8,7,7,7,6,50,7,10,1244,4_3,4,3,-7.80288,0.86,47.6269523,-122.3892758,0.144295001,2.541605875
5,7,7,9,7,7,8,50,8,9,1245,4_3,4,3,-7.74192,0.9,47.6269523,-122.3892758,0.144295001,2.783532664
6,7,6,8,6,6,11,50,10,7,1246,4_3,4,3,-7.7724,0.76,47.62695451,-122.3892726,0.039935489,1.984899342
8,8,8,6,7,7,6,50,8,8,1247,4_3,4,3,-7.62,0.65,47.6269554,-122.389262,0.120173515,1.451904383
7,7,7,8,7,9,5,50,9,8,1248,4_3,4,3,-7.52856,1.03,47.62695295,-122.3892489,0.165133081,3.645740498
6,7,6,7,7,9,8,50,8,9,1249,4_3,4,3,-7.37616,0.97,47.62695234,-122.3892325,0.12017353,3.233365288
8,7,6,8,7,7,7,50,9,7,1250,4_3,4,3,-7.34568,0.93,47.62695126,-122.389217,0.179034826,2.972194322
8,6,8,8,8,6,6,50,8,8,1251,4_3,4,3,-7.52856,0.62,47.62695115,-122.3892056,0.040057847,1.320975254
7,7,8,8,6,7,7,50,8,7,1252,4_3,4,3,-7.1628,1.28,47.62695013,-122.3891989,0.079870978,5.630296194
8,5,7,8,7,5,10,50,9,8,1253,4_3,4,3,-7.34568,0.87,47.6269518,-122.3892063,0.080115692,2.601056634
6,6,6,8,5,7,12,50,8,7,1254,4_4,4,4,-4.8768,1.42,47.6270925,-122.3900624,0.040057736,6.929278104
7,6,6,8,7,9,7,50,8,6,1255,4_4,4,4,-4.20624,1.75,47.62709092,-122.3900604,0.056563816,10.52415899
7,8,8,7,7,8,5,50,9,8,1256,4_4,4,4,-4.14528,1.65,47.62709412,-122.3900488,0.165132667,9.355762565
6,7,7,5,8,6,11,50,8,6,1257,4_4,4,4,-4.23672,1.08,47.62709626,-122.3900369,0.120173204,4.008287036
8,6,7,7,8,8,6,50,8,8,1258,4_4,4,4,-4.20624,1.21,47.6270997,-122.3900264,0.120173199,5.031321202
7,8,7,6,4,6,12,50,7,8,1259,4_4,4,4,-4.2672,0.86,47.62710296,-122.3900143,0.056563816,2.541605875
7,7,6,5,7,7,11,50,8,8,1260,4_4,4,4,-4.20624,0.86,47.62709799,-122.390007,0.215150107,2.541605875
9,6,9,7,6,8,5,50,6,5,1261,4_4,4,4,-4.20624,1.38,47.62708639,-122.3900002,0.113127647,6.544394575
9,7,7,7,8,7,5,50,6,7,1262,4_4,4,4,-3.56616,1.74,47.6270861,-122.3899904,0.12017324,10.40422654
5,6,7,7,7,7,11,50,8,6,1263,4_4,4,4,-3.44424,0.98,47.62708962,-122.3899761,0.204231285,3.30037626
8,6,8,8,7,9,4,50,7,8,1264,4_4,4,4,-3.2004,0.9,47.62709195,-122.3899626,0.200288725,2.783532664
6,8,6,7,8,7,8,50,9,7,1265,4_4,4,4,-3.13944,1.12,47.62709451,-122.3899503,0.126635102,4.310695523
7,9,8,8,9,5,4,50,7,8,1266,4_4,4,4,-3.16992,1.35,47.62709594,-122.3899382,0.144294763,6.262948494
9,6,7,8,9,7,4,50,6,6,1267,4_4,4,4,-3.6576,1.02,47.6270979,-122.3899279,0.126635099,3.575293066
5,7,8,6,8,5,11,50,7,7,1268,4_4,4,4,-3.6576,1.18,47.62709808,-122.3899264,0.08951723,4.784927014
8,8,7,8,7,9,3,50,6,9,1269,4_4,4,4,-3.07848,1.68,47.62709838,-122.389927,0.039935487,9.699064927
8,7,7,7,7,7,7,50,8,6,1270,4_4,4,4,-3.13944,1.87,47.62709896,-122.389919,0.040057746,12.01695725
8,8,7,8,5,7,7,50,8,6,1271,4_4,4,4,-3.048,1.62,47.627099,-122.3899125,0.089517231,9.018645832
7,7,6,8,8,7,7,50,6,6,1272,4_4,4,4,-3.048,0.84,47.62709731,-122.3898991,0.144294771,2.424766232
8,5,8,6,8,6,9,50,8,6,1273,4_4,4,4,-3.16992,0.98,47.6270949,-122.3898887,0.120173248,3.30037626
8,5,7,7,7,6,10,50,6,6,1274,4_4,4,4,-3.10896,1.17,47.62709208,-122.3898755,0.144125234,4.704170202
8,7,7,8,7,7,6,50,7,5,1275,4_4,4,4,-3.2004,1.53,47.62709031,-122.3898659,0.16023102,8.044409399
6,8,7,6,6,7,10,50,7,7,1276,4_4,4,4,-3.23088,1.09,47.62708786,-122.3898528,0.126635142,4.08285822
7,7,8,6,9,5,8,50,6,7,1277,4_4,4,4,-3.2004,0.95,47.627089,-122.3898401,0.089517258,3.101405221
6,7,7,7,8,8,7,50,10,8,1278,4_4,4,4,-3.2004,1.1,47.62708962,-122.3898256,0.160231037,4.158116696
5,8,7,7,8,6,9,50,5,8,1279,4_4,4,4,-3.26136,1.3,47.62708717,-122.3898125,0.144294808,5.807617534
7,7,6,8,8,7,7,50,8,8,1280,4_4,4,4,-3.29184,1.25,47.6270876,-122.3897996,0.126635155,5.369468874
5,7,6,7,9,8,8,50,7,10,1281,4_4,4,4,-3.47472,0.99,47.62708063,-122.3897908,0.039935489,3.368074524
8,7,7,6,7,8,7,50,6,6,1282,4_4,4,4,-3.32232,1.36,47.62708298,-122.3897833,0.126325823,6.356076562
9,8,7,8,7,6,5,50,7,7,1283,4_4,4,4,-2.62128,1.87,47.62708612,-122.3897814,0.089353217,12.01695725
7,9,5,7,6,8,8,50,7,7,1284,4_4,4,4,-2.49936,1.72,47.62708933,-122.3897882,0.113127672,10.1664235
8,8,7,6,7,6,8,50,6,5,1285,4_4,4,4,-2.68224,1.38,47.62709189,-122.3897851,0.126635151,6.544394575
8,7,6,7,8,6,8,50,7,6,1286,4_4,4,4,-2.37744,1.88,47.62709393,-122.3897894,0.039935488,12.1458245
8,8,7,6,7,6,8,50,7,7,1287,4_4,4,4,-2.31648,1.76,47.62709455,-122.3897933,0.144294798,10.64477874
6,8,6,8,5,7,10,50,7,6,1288,4_4,4,4,-2.34696,1.44,47.62709389,-122.3897775,0.144294803,7.12584362
8,7,6,8,6,7,8,50,6,8,1289,4_4,4,4,-2.34696,1.33,47.62709416,-122.3897629,0.200288809,6.078754234
9,8,7,7,8,6,5,50,7,8,1290,4_4,4,4,-2.4384,1.9,47.6270922,-122.3897456,0.080115531,12.40562089
8,7,6,7,7,6,9,50,6,7,1291,4_4,4,4,-2.77368,1.8,47.62709247,-122.3897403,0.179034537,11.13413066
7,7,7,5,7,6,11,50,7,8,1292,4_4,4,4,-2.86512,1.58,47.62709426,-122.3897283,0.165132783,8.578778942
7,5,7,5,6,7,13,50,6,7,1293,4_4,4,4,-2.80416,1.17,47.62709461,-122.3897192,0.120173296,4.704170202
5,8,7,8,7,8,7,50,6,8,1294,4_4,4,4,-2.80416,1.01,47.62709134,-122.3897037,0.144294825,3.505532927
7,6,6,6,7,8,10,50,6,7,1295,4_4,4,4,-3.048,1.19,47.62709088,-122.3896922,0.040057771,4.866371118
6,8,8,5,7,7,9,50,6,6,1296,4_4,4,4,-3.47472,1.07,47.62709009,-122.3896866,0.056563842,3.934403145
7,6,6,8,6,8,9,50,5,5,1297,4_4,4,4,-3.47472,1.13,47.62708867,-122.389677,0.126635186,4.388015875
8,6,8,7,7,9,5,50,9,7,1298,4_4,4,4,-3.5052,1.07,47.62708488,-122.3896598,0.200068985,3.934403145
7,7,8,8,4,8,8,50,7,6,1299,4_4,4,4,-3.59664,1.53,47.62707722,-122.3896475,0.178706453,8.044409399
7,8,7,8,6,7,7,50,6,7,1300,4_4,4,4,-3.38328,1.76,47.62707599,-122.3896456,0.144125273,10.64477874
7,5,9,8,8,8,5,50,7,7,1301,4_4,4,4,-3.59664,1.46,47.62706856,-122.3896252,0.233386501,7.325158305
8,7,9,7,8,6,5,50,6,7,1302,4_4,4,4,-3.9624,1.51,47.6270614,-122.3896087,0.200069056,7.835472626
7,7,6,6,6,6,12,50,5,9,1303,4_4,4,4,-4.4196,1.12,47.6270584,-122.3895879,0.282819328,4.310695523
8,6,7,8,7,7,7,50,6,7,1304,4_4,4,4,-4.93776,1.2,47.62705172,-122.3895704,0.089517351,4.948502514
6,7,6,6,6,6,13,50,8,9,1305,4_4,4,4,-5.12064,1.06,47.62704864,-122.3895626,0.144125304,3.861206545
6,8,9,8,8,9,2,50,7,8,1306,4_4,4,4,-5.21208,0.92,47.62704351,-122.3895504,0.144294952,2.908619811
6,7,6,7,8,7,9,50,7,6,1307,4_4,4,4,-5.334,1.42,47.62703758,-122.3895359,0.169691642,6.929278104
7,6,5,9,9,7,7,50,9,7,1308,4_4,4,4,-5.45592,1.08,47.62703296,-122.3895287,0,4.008287036
8,5,5,6,9,8,9,50,7,7,1309,4_4,4,4,-5.45592,0.91,47.62702902,-122.3895158,0.179034781,2.845732592
7,7,4,8,7,6,11,50,7,5,1310,4_4,4,4,-5.4864,1.18,47.62702765,-122.3894997,0.179034791,4.784927014
9,8,7,7,7,8,4,50,7,6,1311,4_4,4,4,-5.45592,1.16,47.62702686,-122.3894849,0.144294999,4.624100682
6,10,7,8,7,7,5,50,7,7,1312,4_4,4,4,-5.57784,1.12,47.62702548,-122.3894688,0.089517406,4.310695523
7,8,8,9,8,7,3,50,8,8,1313,4_4,4,4,-5.6388,0.94,47.62702005,-122.3894501,0.200069202,3.036456126
7,7,8,8,7,7,6,50,8,7,1314,4_4,4,4,-5.91312,1.14,47.62701411,-122.3894356,0.126635409,4.466023519
7,8,6,6,7,7,9,50,9,7,1315,4_4,4,4,-5.91312,1.65,47.62700995,-122.3894215,0.113127806,9.355762565
5,7,7,6,7,6,12,50,8,6,1316,4_4,4,4,-6.61416,0.79,47.62701116,-122.3894267,0.120173565,2.144694735
6,9,8,8,6,7,6,50,7,7,1317,4_4,4,4,-6.4008,1.33,47.62700918,-122.3894218,0.113127808,6.078754234
7,7,7,7,7,8,7,50,9,7,1318,4_4,4,4,-5.51688,1.69,47.62700635,-122.3894119,0.144295053,9.814873632
5,9,8,7,7,8,6,50,8,8,1319,4_4,4,4,-5.54736,1.11,47.62700397,-122.389395,0.17903489,4.234062464
8,7,8,7,5,6,9,50,8,7,1320,4_4,4,4,-6.00456,1.67,47.62699725,-122.3893748,0.144295078,9.583943515
7,6,6,7,8,7,9,50,7,6,1321,4_4,4,4,-6.43128,1.21,47.62700157,-122.389363,0.253270912,5.031321202
7,6,7,8,6,9,7,50,5,8,1322,4_4,4,4,-6.18744,1.3,47.62700247,-122.3893524,0.120173606,5.807617534
7,9,7,8,6,7,6,50,7,7,1323,4_4,4,4,-6.30936,1.09,47.62700253,-122.3893519,0.120173606,4.08285822
9,6,7,7,7,7,7,50,12,7,1324,4_4,4,4,-5.334,1.5,47.6269996,-122.3893397,0.144295082,7.732035178
8,7,8,9,6,7,5,50,8,8,1325,4_4,4,4,-4.54152,1.48,47.6270049,-122.3893227,0.200069279,7.527222157
8,8,7,7,6,8,6,50,7,5,1326,4_4,4,4,-4.69392,1.25,47.62701312,-122.3893119,0.169691727,5.369468874
5,7,9,6,8,8,7,50,7,7,1327,4_4,4,4,-4.69392,1.15,47.6270207,-122.3893003,0.169691717,4.544718455
9,6,8,7,7,7,6,50,7,8,1328,4_4,4,4,-4.63296,1.05,47.62702773,-122.3892902,0.08951743,3.788697237
7,7,8,6,7,6,9,50,7,8,1329,4_4,4,4,-4.63296,1.03,47.62703144,-122.3892836,0.126635414,3.645740498
8,7,8,6,9,5,7,50,7,7,1330,4_4,4,4,-4.7244,0.73,47.62703379,-122.3892761,0,1.831289576
7,7,5,7,7,8,9,50,9,7,1331,4_4,4,4,-4.7244,1.04,47.62703416,-122.389273,0.089517426,3.716875222
7,7,6,9,6,6,9,50,6,8,1332,4_4,4,4,-4.45008,1.28,47.6270311,-122.3892803,0,5.630296194
8,8,5,6,7,8,8,50,9,6,1333,5_1,5,1,-5.05968,1.19,47.62449,-122.3702,0,4.866371118
7,6,7,8,6,6,10,50,7,8,1334,5_1,5,1,-5.42544,0.92,47.6244894,-122.370202,0,2.908619811
8,6,8,9,8,7,4,50,7,9,1335,5_1,5,1,-5.42544,0.78,47.62448921,-122.3702036,0,2.090742312
8,6,7,7,7,8,7,50,8,7,1336,5_1,5,1,-5.39496,0.79,47.6244926,-122.3702088,0.200003508,2.144694735
7,7,8,7,6,7,8,50,6,6,1337,5_1,5,1,-5.27304,0.65,47.62449697,-122.3702181,0.080108227,1.451904383
6,8,8,7,8,6,7,50,7,7,1338,5_1,5,1,-5.0292,0.86,47.62449864,-122.3702255,0.113186903,2.541605875
8,7,8,8,7,7,5,50,7,8,1339,5_1,5,1,-4.99872,1.19,47.62450387,-122.3702399,0.126665544,4.866371118
8,6,5,7,7,6,11,50,8,5,1340,5_1,5,1,-4.93776,1.24,47.62450574,-122.3702518,0.12666554,5.283901018
7,8,7,6,6,8,8,50,6,7,1341,5_1,5,1,-5.334,0.96,47.62450814,-122.3702654,0.144359335,3.167041609
6,7,8,8,5,7,9,50,7,5,1342,5_1,5,1,-5.42544,0.91,47.62451403,-122.3702772,0.056593441,2.845732592
6,6,7,9,7,9,6,50,8,8,1343,5_1,5,1,-5.334,1.11,47.62451634,-122.3702854,0.08954973,4.234062464
8,9,9,8,6,7,3,50,6,7,1344,5_1,5,1,-5.4864,1.04,47.62451959,-122.3702949,0.126665506,3.716875222
9,6,8,8,7,7,5,50,6,8,1345,5_1,5,1,-5.66928,0.91,47.62452234,-122.3703086,0.089549719,2.845732592
8,8,8,7,7,6,6,50,8,7,1346,5_1,5,1,-5.6388,1.02,47.62452423,-122.3703172,0.113186865,3.575293066
6,6,9,6,8,6,9,50,8,7,1347,5_1,5,1,-5.9436,0.76,47.62452665,-122.3703276,0.11318686,1.984899342
7,8,9,6,7,7,6,50,8,9,1348,5_1,5,1,-6.00456,0.81,47.62453039,-122.3703421,0.144359284,2.254661458
8,8,7,7,8,6,6,50,7,7,1349,5_1,5,1,-5.97408,0.85,47.62453574,-122.3703554,0.144359269,2.482842407
7,8,6,7,6,7,9,50,7,8,1350,5_1,5,1,-6.06552,0.75,47.62454091,-122.3703703,0.144359257,1.933008795
6,8,8,6,8,8,6,50,6,8,1351,5_1,5,1,-6.12648,0.78,47.62454638,-122.3703826,0.144359244,2.090742312
8,8,7,5,6,7,9,50,8,7,1352,5_1,5,1,-6.06552,0.69,47.62455099,-122.370393,0.089549673,1.636098644
7,7,6,7,6,9,8,50,8,7,1353,5_1,5,1,-5.9436,0.89,47.62455946,-122.3704076,0.200003368,2.722020029
7,8,8,9,8,7,3,50,7,7,1354,5_1,5,1,-5.85216,1,47.62456306,-122.3704172,0.089549656,3.436460079
6,8,8,8,8,5,7,50,7,8,1355,5_1,5,1,-5.69976,1.1,47.62456477,-122.3704274,0.089549653,4.158116696
9,7,6,8,5,8,7,50,6,7,1356,5_1,5,1,-5.57784,1.26,47.62456712,-122.3704383,0.113186802,5.455724022
6,8,7,7,9,8,5,50,8,6,1357,5_1,5,1,-6.00456,0.79,47.6245716,-122.3704498,0.144359187,2.144694735
8,8,9,8,7,7,3,50,8,7,1358,5_1,5,1,-6.00456,0.88,47.6245763,-122.3704624,0.089549632,2.661194685
7,8,7,7,6,6,9,50,7,6,1359,5_1,5,1,-6.00456,0.96,47.62457924,-122.3704745,0.126665363,3.167041609
5,7,7,6,6,7,12,50,8,7,1360,5_1,5,1,-6.03504,0.98,47.62458282,-122.3704874,0.144359159,3.30037626
7,7,6,6,8,8,8,50,8,6,1361,5_1,5,1,-6.06552,1.12,47.62458628,-122.3705013,0.144359152,4.310695523
